date,use,gen,grid
12/31/15 23:00,0.9003175,-0.017918056,0.918235556
12/31/15 22:00,0.895382778,-0.017881667,0.913264444
12/31/15 21:00,0.787436389,-0.017837778,0.805274167
12/31/15 20:00,0.509001389,-0.017846667,0.526848056
12/31/15 19:00,0.810643611,-0.003163333,0.813806944
12/31/15 18:00,0.452658889,0.4376525,0.015006389
12/31/15 17:00,0.31129,0.975033611,-0.663743611
12/31/15 16:00,0.406696389,2.085677778,-1.678981389
12/31/15 15:00,0.31828,2.727765833,-2.409485833
12/31/15 14:00,0.432783889,2.890059722,-2.457275833
12/31/15 13:00,0.451785833,2.509065833,-2.05728
12/31/15 12:00,0.560066389,1.663618889,-1.1035525
12/31/15 11:00,0.363595,0.561775278,-0.198180278
12/31/15 10:00,0.445747778,-0.017455556,0.463203333
12/31/15 9:00,0.514106111,-0.017850833,0.531956944
12/31/15 8:00,0.541938333,-0.017973611,0.559911944
12/31/15 7:00,0.493893333,-0.018036111,0.511929444
12/31/15 6:00,0.252266944,-0.018021667,0.270288611
12/31/15 5:00,0.256256389,-0.018006667,0.274263056
12/31/15 4:00,0.283634722,-0.018025833,0.301660556
12/31/15 3:00,0.296466111,-0.017970278,0.314436389
12/31/15 2:00,0.398429167,-0.018197778,0.416626944
12/31/15 1:00,0.39955,-0.018029722,0.417579722
12/31/15 0:00,0.396340278,-0.018026111,0.414366389
12/30/15 23:00,0.399944722,-0.017813889,0.417758611
12/30/15 22:00,0.436820556,-0.017770556,0.454591111
12/30/15 21:00,0.774635556,-0.017760278,0.792395833
12/30/15 20:00,0.8348625,-0.017710556,0.852573056
12/30/15 19:00,0.505955833,-0.003773611,0.509729444
12/30/15 18:00,0.655016667,0.428611944,0.226404722
12/30/15 17:00,0.4689275,0.955183056,-0.486255556
12/30/15 16:00,0.479640278,2.056618611,-1.576978333
12/30/15 15:00,0.325280556,2.62746,-2.302179444
12/30/15 14:00,0.456493056,2.556364167,-2.099871111
12/30/15 13:00,0.4608325,2.565390556,-2.104558056
12/30/15 12:00,0.603663056,1.614631667,-1.010968611
12/30/15 11:00,0.415674722,0.478277778,-0.062603056
12/30/15 10:00,0.584941944,-0.016720278,0.601662222
12/30/15 9:00,0.57889,-0.017753611,0.596643611
12/30/15 8:00,0.667328611,-0.017893056,0.685221667
12/30/15 7:00,0.647994722,-0.018056111,0.666050833
12/30/15 6:00,0.431246667,-0.017971389,0.449218056
12/30/15 5:00,0.417626389,-0.018058056,0.435684444
12/30/15 4:00,0.433292222,-0.018106667,0.451398889
12/30/15 3:00,0.459911111,-0.018059444,0.477970556
12/30/15 2:00,0.634559167,-0.018209167,0.652768333
12/30/15 1:00,0.634503889,-0.018023056,0.652526944
12/30/15 0:00,0.430424444,-0.017800833,0.448225278
12/29/15 23:00,0.434799167,-0.017713611,0.452512778
12/29/15 22:00,0.429501111,-0.017698056,0.447199167
12/29/15 21:00,0.458506111,-0.017692778,0.476198889
12/29/15 20:00,0.478706389,-0.017705556,0.496411944
12/29/15 19:00,0.635228333,-0.003904722,0.639133056
12/29/15 18:00,0.5361175,0.288796944,0.247320556
12/29/15 17:00,0.645531389,0.708326111,-0.062794722
12/29/15 16:00,1.206900556,0.925948333,0.280952222
12/29/15 15:00,0.648463889,1.423375278,-0.774911389
12/29/15 14:00,0.922681111,1.414727778,-0.492046667
12/29/15 13:00,0.71176,0.882412222,-0.170652222
12/29/15 12:00,1.282506111,0.220680833,1.061825278
12/29/15 11:00,1.308974167,0.022372778,1.286601389
12/29/15 10:00,0.713205,-0.017724722,0.730929722
12/29/15 9:00,1.558936111,-0.017758889,1.576695
12/29/15 8:00,1.203788611,-0.0179025,1.221691111
12/29/15 7:00,0.629697778,-0.017866111,0.647563889
12/29/15 6:00,0.453584444,-0.017936389,0.471520833
12/29/15 5:00,0.479316667,-0.017927778,0.497244444
12/29/15 4:00,0.570891667,-0.017925278,0.588816944
12/29/15 3:00,0.574259444,-0.017941389,0.592200833
12/29/15 2:00,0.690641944,-0.018065,0.708706944
12/29/15 1:00,0.693971111,-0.017959722,0.711930833
12/29/15 0:00,1.165553889,-0.017965556,1.183519444
12/28/15 23:00,1.324108889,-0.017864444,1.341973333
12/28/15 22:00,1.093326667,-0.017840833,1.1111675
12/28/15 21:00,0.934541389,-0.017800556,0.952341944
12/28/15 20:00,1.130439167,-0.017773889,1.148213056
12/28/15 19:00,1.229094722,-0.015942222,1.245036944
12/28/15 18:00,2.559121111,0.066705278,2.492415833
12/28/15 17:00,0.647875833,0.421655833,0.22622
12/28/15 16:00,1.430006111,0.616103333,0.813902778
12/28/15 15:00,2.027030278,0.823951944,1.203078333
12/28/15 14:00,1.3654175,1.050850278,0.314567222
12/28/15 13:00,0.618713889,0.612568611,0.006145278
12/28/15 12:00,0.936422222,0.184239722,0.7521825
12/28/15 11:00,0.7038725,0.035260556,0.668611944
12/28/15 10:00,1.057262778,-0.017722778,1.074985556
12/28/15 9:00,2.637605278,-0.017610556,2.655215833
12/28/15 8:00,0.757777222,-0.017740278,0.7755175
12/28/15 7:00,0.474258056,-0.017968056,0.492226111
12/28/15 6:00,0.655351111,-0.017770833,0.673121944
12/28/15 5:00,0.533653889,-0.017661944,0.551315833
12/28/15 4:00,0.468275833,-0.017697222,0.485973056
12/28/15 3:00,0.466655556,-0.017621944,0.4842775
12/28/15 2:00,0.515525,-0.017857222,0.533382222
12/28/15 1:00,0.737435278,-0.017945556,0.755380833
12/28/15 0:00,0.986784722,-0.017833611,1.004618333
12/27/15 23:00,1.348080556,-0.017703611,1.365784167
12/27/15 22:00,1.308994722,-0.017701111,1.326695833
12/27/15 21:00,1.608011667,-0.017568333,1.62558
12/27/15 20:00,1.677194722,-0.0175575,1.694752222
12/27/15 19:00,1.346436389,-0.017712778,1.364149167
12/27/15 18:00,1.952772778,0.019731667,1.933041111
12/27/15 17:00,2.854523889,0.125489167,2.729034722
12/27/15 16:00,3.96667,0.313364167,3.653305833
12/27/15 15:00,1.457045556,0.244526667,1.212518889
12/27/15 14:00,0.9331275,0.101973889,0.831153611
12/27/15 13:00,0.761795833,0.091116111,0.670679722
12/27/15 12:00,0.8263425,0.082988333,0.743354167
12/27/15 11:00,0.738836667,0.032545,0.706291667
12/27/15 10:00,1.336111111,-0.017723889,1.353835
12/27/15 9:00,1.196804167,-0.017761111,1.214565278
12/27/15 8:00,0.729966389,-0.017751389,0.747717778
12/27/15 7:00,0.539396667,-0.017876111,0.557272778
12/27/15 6:00,0.542764444,-0.017713056,0.5604775
12/27/15 5:00,0.749148611,-0.017526389,0.766675
12/27/15 4:00,0.803858333,-0.017479167,0.8213375
12/27/15 3:00,0.795111111,-0.017445833,0.812556944
12/27/15 2:00,1.071684167,-0.017725833,1.08941
12/27/15 1:00,0.997253056,-0.017816944,1.01507
12/27/15 0:00,1.411438611,-0.017775556,1.429214167
12/26/15 23:00,1.867600556,-0.017737222,1.885337778
12/26/15 22:00,1.491626667,-0.017694722,1.509321389
12/26/15 21:00,1.448947778,-0.017701389,1.466649167
12/26/15 20:00,1.353208056,-0.017588611,1.370796667
12/26/15 19:00,1.431327778,-0.017648056,1.448975833
12/26/15 18:00,1.160826111,0.032387778,1.128438333
12/26/15 17:00,1.134696944,0.267673611,0.867023333
12/26/15 16:00,2.041748333,0.540200556,1.501547778
12/26/15 15:00,0.838565833,0.791005,0.047560833
12/26/15 14:00,1.432889444,0.684824167,0.748065278
12/26/15 13:00,1.131631111,0.460803333,0.670827778
12/26/15 12:00,0.981078889,0.159636944,0.821441944
12/26/15 11:00,2.214632778,0.0216875,2.192945278
12/26/15 10:00,1.376400278,-0.016353611,1.392753889
12/26/15 9:00,0.979477778,-0.017873333,0.997351111
12/26/15 8:00,0.634313889,-0.017878889,0.652192778
12/26/15 7:00,0.684524167,-0.017789722,0.702313889
12/26/15 6:00,0.6767225,-0.017556389,0.694278889
12/26/15 5:00,0.826134722,-0.017406111,0.843540833
12/26/15 4:00,1.664316111,-0.017336944,1.681653056
12/26/15 3:00,1.681339167,-0.017340833,1.69868
12/26/15 2:00,1.726283333,-0.017600556,1.743883889
12/26/15 1:00,1.786170556,-0.017571944,1.8037425
12/26/15 0:00,2.015810833,-0.017536667,2.0333475
12/25/15 23:00,1.959775278,-0.017610278,1.977385556
12/25/15 22:00,1.585581111,-0.017624722,1.603205833
12/25/15 21:00,2.297433889,-0.017546944,2.314980833
12/25/15 20:00,2.865485833,-0.017461111,2.882946944
12/25/15 19:00,2.302237222,-0.0085475,2.310784722
12/25/15 18:00,1.207050556,0.305656389,0.901394167
12/25/15 17:00,0.997241111,0.777880833,0.219360278
12/25/15 16:00,0.898833611,1.360013333,-0.461179722
12/25/15 15:00,0.815471944,0.896808056,-0.081336111
12/25/15 14:00,2.713828333,1.741687222,0.972141111
12/25/15 13:00,1.439689167,0.482690278,0.956998889
12/25/15 12:00,1.254720556,0.185565556,1.069155
12/25/15 11:00,1.143944167,0.049736667,1.0942075
12/25/15 10:00,1.34752,-0.017687222,1.365207222
12/25/15 9:00,1.114008611,-0.017796111,1.131804722
12/25/15 8:00,0.445324722,-0.017818056,0.463142778
12/25/15 7:00,0.716983333,-0.0178425,0.734825833
12/25/15 6:00,0.447963611,-0.017692222,0.465655833
12/25/15 5:00,0.4426475,-0.017556944,0.460204444
12/25/15 4:00,2.318084167,-0.017498889,2.335583056
12/25/15 3:00,3.395501667,-0.017550556,3.413052222
12/25/15 2:00,1.622734722,-0.017863333,1.640598056
12/25/15 1:00,1.154310556,-0.017975556,1.172286111
12/25/15 0:00,1.478926944,-0.017948333,1.496875278
12/24/15 23:00,1.492531667,-0.018001389,1.510533056
12/24/15 22:00,1.50599,-0.017829444,1.523819444
12/24/15 21:00,1.61746,-0.017884722,1.635344722
12/24/15 20:00,1.98575,-0.017773056,2.003523056
12/24/15 19:00,2.054908333,-0.013251389,2.068159722
12/24/15 18:00,1.202480556,0.1369025,1.065578056
12/24/15 17:00,0.887014167,0.109524167,0.77749
12/24/15 16:00,1.357194444,0.120475278,1.236719167
12/24/15 15:00,1.186188889,0.408588889,0.7776
12/24/15 14:00,1.105668611,0.612077222,0.493591389
12/24/15 13:00,1.113551667,0.387182778,0.726368889
12/24/15 12:00,1.197235833,0.208329167,0.988906667
12/24/15 11:00,1.575226389,0.009838333,1.565388056
12/24/15 10:00,1.461076944,-0.0174975,1.478574444
12/24/15 9:00,1.370194722,-0.017641389,1.387836111
12/24/15 8:00,0.974796944,-0.017610833,0.992407778
12/24/15 7:00,0.758038889,-0.017846944,0.775885833
12/24/15 6:00,0.600351111,-0.017641944,0.617993056
12/24/15 5:00,0.749763611,-0.017489444,0.767253056
12/24/15 4:00,0.752007222,-0.017545,0.769552222
12/24/15 3:00,0.805902222,-0.017529167,0.823431389
12/24/15 2:00,0.758821389,-0.017648889,0.776470278
12/24/15 1:00,0.942361111,-0.017713056,0.960074167
12/24/15 0:00,2.280305,-0.017613889,2.297918889
12/23/15 23:00,3.212384444,-0.0175475,3.229931944
12/23/15 22:00,1.324208056,-0.017526667,1.341734722
12/23/15 21:00,1.689428889,-0.017500833,1.706929722
12/23/15 20:00,1.635445,-0.017474444,1.652919444
12/23/15 19:00,1.077704167,-0.017571944,1.095276111
12/23/15 18:00,0.856901944,0.023252778,0.833649167
12/23/15 17:00,2.965689722,0.106363333,2.859326389
12/23/15 16:00,1.294029167,0.450479444,0.843549722
12/23/15 15:00,0.699340278,0.582326667,0.117013611
12/23/15 14:00,0.910316944,1.143703333,-0.233386389
12/23/15 13:00,1.004948611,0.986871667,0.018076944
12/23/15 12:00,0.755518611,0.458134722,0.297383889
12/23/15 11:00,0.658803333,0.040156667,0.618646667
12/23/15 10:00,1.040475556,-0.017715,1.058190556
12/23/15 9:00,1.980178333,-0.017519722,1.997698056
12/23/15 8:00,0.484452778,-0.017565556,0.502018333
12/23/15 7:00,0.459941667,-0.017708056,0.477649722
12/23/15 6:00,0.406827222,-0.017613056,0.424440278
12/23/15 5:00,0.409182222,-0.017521667,0.426703889
12/23/15 4:00,0.449643333,-0.017525,0.467168333
12/23/15 3:00,0.463261111,-0.017559444,0.480820556
12/23/15 2:00,0.408318611,-0.017637778,0.425956389
12/23/15 1:00,0.682675,-0.017735278,0.700410278
12/23/15 0:00,1.405136111,-0.017691944,1.422828056
12/22/15 23:00,1.497545556,-0.017603611,1.515149167
12/22/15 22:00,1.441900556,-0.017659167,1.459559722
12/22/15 21:00,1.391068056,-0.017827778,1.408895833
12/22/15 20:00,2.936441667,-0.017739444,2.954181111
12/22/15 19:00,2.046861667,-0.0177975,2.064659167
12/22/15 18:00,0.981369444,0.104406667,0.876962778
12/22/15 17:00,0.731541389,0.549299444,0.182241944
12/22/15 16:00,1.793172222,0.634783889,1.158388333
12/22/15 15:00,0.623099722,0.999804167,-0.376704444
12/22/15 14:00,0.581848889,0.693453611,-0.111604722
12/22/15 13:00,0.651288611,0.544301111,0.1069875
12/22/15 12:00,0.41805,1.516529167,-1.098479167
12/22/15 11:00,0.627654722,0.301633889,0.326020833
12/22/15 10:00,0.811852222,-0.017488333,0.829340556
12/22/15 9:00,0.693197778,-0.017530833,0.710728611
12/22/15 8:00,0.881753611,-0.017565278,0.899318889
12/22/15 7:00,0.713632778,-0.017696389,0.731329167
12/22/15 6:00,0.567672778,-0.017572222,0.585245
12/22/15 5:00,0.596029167,-0.017483333,0.6135125
12/22/15 4:00,0.555956667,-0.017505556,0.573462222
12/22/15 3:00,0.609198611,-0.017645278,0.626843889
12/22/15 2:00,0.580000833,-0.017756111,0.597756944
12/22/15 1:00,0.810884444,-0.017739722,0.828624167
12/22/15 0:00,0.920170556,-0.017826667,0.937997222
12/21/15 23:00,1.974167222,-0.017590833,1.991758056
12/21/15 22:00,2.743311111,-0.01752,2.760831111
12/21/15 21:00,1.187741944,-0.017521944,1.205263889
12/21/15 20:00,1.458132778,-0.017486389,1.475619167
12/21/15 19:00,1.140945833,-0.016436111,1.157381944
12/21/15 18:00,0.968285833,0.031505833,0.93678
12/21/15 17:00,0.716438611,0.091975278,0.624463333
12/21/15 16:00,0.792988611,0.075095,0.717893611
12/21/15 15:00,1.140985,0.167988611,0.972996389
12/21/15 14:00,1.019331944,0.5150075,0.504324444
12/21/15 13:00,1.039420278,0.236752778,0.8026675
12/21/15 12:00,1.321866667,0.0387525,1.283114167
12/21/15 11:00,0.831441944,-0.013579167,0.845021111
12/21/15 10:00,1.110624722,-0.017416111,1.128040833
12/21/15 9:00,2.801137778,-0.017318056,2.818455833
12/21/15 8:00,0.700438889,-0.017488333,0.717927222
12/21/15 7:00,0.651164722,-0.017480556,0.668645278
12/21/15 6:00,0.610740278,-0.017398056,0.628138333
12/21/15 5:00,0.648896389,-0.017376667,0.666273056
12/21/15 4:00,0.6767025,-0.017429167,0.694131667
12/21/15 3:00,0.7275125,-0.017441111,0.744953611
12/21/15 2:00,0.84941,-0.017843333,0.867253333
12/21/15 1:00,1.736601667,-0.017930278,1.754531944
12/21/15 0:00,2.129303333,-0.017634167,2.1469375
12/20/15 23:00,4.263653611,-0.017503333,4.281156944
12/20/15 22:00,2.01913,-0.0175075,2.0366375
12/20/15 21:00,1.746311389,-0.017525833,1.763837222
12/20/15 20:00,1.647637778,-0.017600278,1.665238056
12/20/15 19:00,1.104659444,-0.017025278,1.121684722
12/20/15 18:00,1.183546111,0.242766389,0.940779722
12/20/15 17:00,1.2367575,0.526107222,0.710650278
12/20/15 16:00,1.332999167,0.560584722,0.772414444
12/20/15 15:00,1.167913889,0.799810278,0.368103611
12/20/15 14:00,1.121996667,0.845180556,0.276816111
12/20/15 13:00,0.86691,1.158993333,-0.292083333
12/20/15 12:00,0.916598611,0.094084722,0.822513889
12/20/15 11:00,0.575456389,-0.017615278,0.593071667
12/20/15 10:00,2.286057222,-0.017577222,2.303634444
12/20/15 9:00,2.373201389,-0.017512222,2.390713611
12/20/15 8:00,0.437444444,-0.017765278,0.455209722
12/20/15 7:00,0.319667778,-0.017730556,0.337398333
12/20/15 6:00,0.289213611,-0.017547222,0.306760833
12/20/15 5:00,0.299619167,-0.0175275,0.317146667
12/20/15 4:00,0.284961389,-0.017478611,0.30244
12/20/15 3:00,0.337793611,-0.017441389,0.355235
12/20/15 2:00,0.541262222,-0.017638056,0.558900278
12/20/15 1:00,0.8154625,-0.017762778,0.833225278
12/20/15 0:00,1.059468333,-0.017706389,1.077174722
12/19/15 23:00,1.162511111,-0.017688889,1.1802
12/19/15 22:00,1.356405,-0.017761111,1.374166111
12/19/15 21:00,1.771063056,-0.017605,1.788668056
12/19/15 20:00,1.332405556,-0.017591389,1.349996944
12/19/15 19:00,1.026128056,-0.016919167,1.043047222
12/19/15 18:00,0.921509722,0.077154722,0.844355
12/19/15 17:00,0.750047778,0.630943611,0.119104167
12/19/15 16:00,2.941280556,0.998339722,1.942940833
12/19/15 15:00,0.806160833,0.784037222,0.022123611
12/19/15 14:00,1.387391944,1.390920278,-0.003528333
12/19/15 13:00,1.033082222,0.812984167,0.220098056
12/19/15 12:00,0.526822222,0.867145833,-0.340323611
12/19/15 11:00,0.64872,0.078719722,0.570000278
12/19/15 10:00,0.704725556,-0.017382222,0.722107778
12/19/15 9:00,0.7411625,-0.017415278,0.758577778
12/19/15 8:00,0.562509167,-0.017477778,0.579986944
12/19/15 7:00,0.494938611,-0.017535556,0.512474167
12/19/15 6:00,0.580801667,-0.017423611,0.598225278
12/19/15 5:00,0.539467222,-0.017312222,0.556779444
12/19/15 4:00,0.601875278,-0.017333333,0.619208611
12/19/15 3:00,0.81962,-0.017395556,0.837015556
12/19/15 2:00,0.805256667,-0.017727222,0.822983889
12/19/15 1:00,1.048828611,-0.017918056,1.066746667
12/19/15 0:00,1.4488975,-0.017846111,1.466743611
12/18/15 23:00,1.564551111,-0.017694722,1.582245833
12/18/15 22:00,1.581666111,-0.017639444,1.599305556
12/18/15 21:00,1.641624167,-0.017607222,1.659231389
12/18/15 20:00,1.784406389,-0.017597222,1.802003611
12/18/15 19:00,1.974923333,-0.017726111,1.992649444
12/18/15 18:00,1.639545278,0.198430278,1.441115
12/18/15 17:00,0.721219167,0.843901389,-0.122682222
12/18/15 16:00,0.770293889,1.033236389,-0.2629425
12/18/15 15:00,1.057868611,0.3883975,0.669471111
12/18/15 14:00,0.655228611,0.514894722,0.140333889
12/18/15 13:00,0.774958056,0.381332778,0.393625278
