date,use,gen,grid
12/31/15 23:00,1.430013333,-0.015144722,1.430013333
12/31/15 22:00,1.4964025,-0.0184675,1.4964025
12/31/15 21:00,1.556791667,-0.01855,1.556791667
12/31/15 20:00,2.103199722,-0.018124444,2.103199722
12/31/15 19:00,2.210308056,-0.017791111,2.210308056
12/31/15 18:00,1.369917778,-0.004225556,1.361060833
12/31/15 17:00,1.064431389,0.107734444,0.946449722
12/31/15 16:00,1.293680833,0.149792222,1.139138333
12/31/15 15:00,3.677476944,0.421538611,3.248183611
12/31/15 14:00,0.888869722,0.782743333,0.105032778
12/31/15 13:00,1.106719444,0.431637778,0.675081667
12/31/15 12:00,0.782091389,0.805132778,-0.023516667
12/31/15 11:00,0.280616111,0.014701667,0.263307778
12/31/15 10:00,0.309657778,0.005257778,0.2924025
12/31/15 9:00,0.884094167,-0.005943056,0.879711667
12/31/15 8:00,0.803645,-0.015308333,0.803645
12/31/15 7:00,0.8596725,-0.015224722,0.8596725
12/31/15 6:00,0.821673611,-0.015339444,0.821673611
12/31/15 5:00,0.898635833,-0.015476944,0.898635833
12/31/15 4:00,0.894644167,-0.015323333,0.894644167
12/31/15 3:00,0.873152222,-0.0153725,0.873152222
12/31/15 2:00,0.833879167,-0.015563611,0.833879167
12/31/15 1:00,0.795944722,-0.016527778,0.795944722
12/31/15 0:00,1.9807975,-0.018741667,1.9807975
12/30/15 23:00,1.949291111,-0.018759722,1.949291111
12/30/15 22:00,1.937220556,-0.018556667,1.937220556
12/30/15 21:00,1.3458775,-0.018271944,1.3458775
12/30/15 20:00,4.273221389,-0.018441111,4.273221389
12/30/15 19:00,4.348422778,-0.018449444,4.348422778
12/30/15 18:00,1.389406944,-0.008766944,1.385134722
12/30/15 17:00,1.205708611,0.021493611,1.172190278
12/30/15 16:00,0.856043889,0.093406111,0.748670833
12/30/15 15:00,0.883001111,0.632619722,0.244484167
12/30/15 14:00,0.74745,0.780503056,-0.040191111
12/30/15 13:00,0.614570833,0.895202222,-0.281586667
12/30/15 12:00,0.667353889,0.686594444,-0.019840278
12/30/15 11:00,0.594373333,0.404010278,0.184765833
12/30/15 10:00,0.582633333,0.108113611,0.462915
12/30/15 9:00,0.792563611,0.002960278,0.781366389
12/30/15 8:00,0.770704444,-0.012913889,0.770704444
12/30/15 7:00,0.749044722,-0.012921389,0.749044722
12/30/15 6:00,0.573665833,-0.012867778,0.573665833
12/30/15 5:00,0.518561944,-0.012834722,0.518561944
12/30/15 4:00,0.6170925,-0.016249444,0.6170925
12/30/15 3:00,0.685444444,-0.017480278,0.685444444
12/30/15 2:00,0.7478775,-0.016615833,0.7478775
12/30/15 1:00,0.7891025,-0.016352222,0.7891025
12/30/15 0:00,1.2878575,-0.017694444,1.2878575
12/29/15 23:00,1.550058056,-0.020436667,1.550058056
12/29/15 22:00,1.518014167,-0.020444722,1.518014167
12/29/15 21:00,1.631175,-0.020411111,1.631175
12/29/15 20:00,1.909806111,-0.020521944,1.909806111
12/29/15 19:00,1.374225556,-0.020306944,1.374225556
12/29/15 18:00,1.005106389,-0.013593611,1.003886667
12/29/15 17:00,0.8374875,0.0165725,0.811228333
12/29/15 16:00,0.884086944,0.066708611,0.809074444
12/29/15 15:00,0.897499444,0.693204722,0.191411111
12/29/15 14:00,1.319775556,0.806136944,0.506207778
12/29/15 13:00,1.277570556,0.648103056,0.629034444
12/29/15 12:00,1.128730833,0.461337778,0.661513611
12/29/15 11:00,0.976283056,0.708608333,0.262622222
12/29/15 10:00,0.696334167,0.288389167,0.397497222
12/29/15 9:00,0.739628333,-0.008019722,0.737010278
12/29/15 8:00,0.805126111,-0.015965556,0.805126111
12/29/15 7:00,0.747523333,-0.015966389,0.747523333
12/29/15 6:00,0.495995,-0.015893889,0.495995
12/29/15 5:00,0.571931389,-0.015914167,0.571931389
12/29/15 4:00,0.633093056,-0.016054167,0.633093056
12/29/15 3:00,0.712819722,-0.016151667,0.712819722
12/29/15 2:00,0.799747778,-0.016421389,0.799747778
12/29/15 1:00,0.752177222,-0.0167325,0.752177222
12/29/15 0:00,1.185400278,-0.017301667,1.185400278
12/28/15 23:00,1.297734722,-0.0177625,1.297734722
12/28/15 22:00,1.266070833,-0.017736667,1.266070833
12/28/15 21:00,1.208810278,-0.0176375,1.208810278
12/28/15 20:00,1.259266389,-0.01769,1.259266389
12/28/15 19:00,1.414979444,-0.020570278,1.414979444
12/28/15 18:00,1.177953889,-0.013897222,1.1775875
12/28/15 17:00,1.155805278,0.043201389,1.102403056
12/28/15 16:00,0.969046111,0.121571667,0.8370075
12/28/15 15:00,0.903244722,0.595321389,0.298515833
12/28/15 14:00,1.192739722,0.798600278,0.385000278
12/28/15 13:00,1.183508611,0.644961944,0.533496667
12/28/15 12:00,0.8479975,0.566899722,0.280675833
12/28/15 11:00,0.970695833,0.401004444,0.559903056
12/28/15 10:00,0.672586111,0.166042778,0.501233333
12/28/15 9:00,0.757555278,-0.008504722,0.757219444
12/28/15 8:00,0.671464167,-0.0129125,0.671464167
12/28/15 7:00,0.660539167,-0.012954722,0.660539167
12/28/15 6:00,0.516186389,-0.013005,0.516186389
12/28/15 5:00,0.525253056,-0.013028333,0.525253056
12/28/15 4:00,0.566873889,-0.013026667,0.566873889
12/28/15 3:00,0.6269975,-0.013134722,0.6269975
12/28/15 2:00,1.088893333,-0.017481667,1.088893333
12/28/15 1:00,1.142824722,-0.018081944,1.142824722
12/28/15 0:00,1.075150556,-0.018452778,1.075150556
12/27/15 23:00,1.235012778,-0.018140556,1.235012778
12/27/15 22:00,1.187391111,-0.017738611,1.187391111
12/27/15 21:00,1.556602222,-0.017967778,1.556602222
12/27/15 20:00,1.496024167,-0.018053889,1.496024167
12/27/15 19:00,1.209390556,-0.018528333,1.209390556
12/27/15 18:00,1.257041389,-0.015835,1.257041111
12/27/15 17:00,1.287808056,-0.007504167,1.285846944
12/27/15 16:00,1.317624444,0.014665556,1.294283889
12/27/15 15:00,1.533573889,0.250105833,1.273723333
12/27/15 14:00,0.836437222,0.12308,0.708725
12/27/15 13:00,0.704545833,-0.009983333,0.699424167
12/27/15 12:00,0.783071667,-0.014096111,0.783039444
12/27/15 11:00,0.735725556,-0.020160833,0.735724444
12/27/15 10:00,0.914656667,-0.014063056,0.914656667
12/27/15 9:00,0.859846389,-0.014756389,0.859846389
12/27/15 8:00,0.716940556,-0.014704167,0.716940556
12/27/15 7:00,0.592399167,-0.014137222,0.592399167
12/27/15 6:00,0.490633611,-0.014102222,0.490633611
12/27/15 5:00,0.476702778,-0.014082222,0.476702778
12/27/15 4:00,0.505476667,-0.014130278,0.505476667
12/27/15 3:00,0.638115,-0.014868889,0.638115
12/27/15 2:00,0.848872778,-0.016493889,0.848872778
12/27/15 1:00,0.916468333,-0.016324722,0.916468333
12/27/15 0:00,0.96365,-0.014949444,0.96365
12/26/15 23:00,1.049965556,-0.014594444,1.049965556
12/26/15 22:00,1.202875278,-0.013236389,1.202875278
12/26/15 21:00,1.539973889,-0.016342778,1.539973889
12/26/15 20:00,2.397003611,-0.018192222,2.397003611
12/26/15 19:00,1.670224444,-0.019125556,1.670224444
12/26/15 18:00,2.695320556,-0.0160125,2.695320556
12/26/15 17:00,1.155403889,-0.016256944,1.155403889
12/26/15 16:00,1.178168056,-0.014005833,1.177553056
12/26/15 15:00,1.103138056,0.006096389,1.084549722
12/26/15 14:00,1.048253889,0.006415278,1.029495556
12/26/15 13:00,1.062870278,0.0053325,1.044604444
12/26/15 12:00,1.0884425,0.004674444,1.073168333
12/26/15 11:00,0.8386825,0.000156667,0.833080278
12/26/15 10:00,0.872535,-0.010551389,0.872506389
12/26/15 9:00,0.606279722,-0.012857778,0.606279722
12/26/15 8:00,0.673768611,-0.012948611,0.673768611
12/26/15 7:00,0.782937778,-0.01308,0.782937778
12/26/15 6:00,0.717388333,-0.013111111,0.717388333
12/26/15 5:00,0.756543611,-0.013233056,0.756543611
12/26/15 4:00,0.78285,-0.013169167,0.78285
12/26/15 3:00,0.889708056,-0.013275,0.889708056
12/26/15 2:00,0.674451111,-0.013022222,0.674451111
12/26/15 1:00,0.636663889,-0.012963333,0.636663889
12/26/15 0:00,0.990129722,-0.014013611,0.990129722
12/25/15 23:00,1.590103056,-0.015093333,1.590103056
12/25/15 22:00,1.84931,-0.016299167,1.84931
12/25/15 21:00,1.96565,-0.015719444,1.96565
12/25/15 20:00,1.263572222,-0.014925,1.263572222
12/25/15 19:00,1.898481111,-0.015083056,1.898481111
12/25/15 18:00,2.135972222,-0.011924722,2.135500833
12/25/15 17:00,3.691170278,0.109160556,3.578684722
12/25/15 16:00,1.237756667,0.316918056,0.920838611
12/25/15 15:00,2.213225833,0.536044444,1.677181389
12/25/15 14:00,1.434891389,0.74025,0.694641389
12/25/15 13:00,1.186909722,0.726350556,0.460559167
12/25/15 12:00,1.137151667,0.435763889,0.701387778
12/25/15 11:00,1.238866944,0.265241667,0.973625278
12/25/15 10:00,1.338613889,0.103679444,1.234919722
12/25/15 9:00,1.300276667,0.000848889,1.290881111
12/25/15 8:00,0.831147778,-0.013816389,0.831147778
12/25/15 7:00,0.769245278,-0.013411667,0.769245278
12/25/15 6:00,0.674409444,-0.013419444,0.674409444
